Unnamed: 0,Coluna_0,Coluna_1,Coluna_2,Coluna_3,Coluna_4,Coluna_5,Coluna_7,Coluna_8,Coluna_11,Coluna_12
13251,2017,1,7,19,19,55,-19.82456,-43.72939,0,-3
19822,2017,1,7,21,37,2,-19.77095,-43.95012,0,3
31,2017,5,6,15,32,52,-19.88099,-43.74233,0,3
32,2017,5,6,15,32,53,-19.78096,-43.88895,0,-3
33,2017,5,6,15,34,56,-19.88574,-43.85191,0,-3
34,2017,5,6,15,36,4,-19.84669,-43.95089,0,3
36,2017,5,6,15,43,5,-19.78888,-43.84451,0,3
43,2017,5,6,15,5,20,-19.90324,-44.05454,0,-3
50,2017,5,6,16,21,44,-19.89874,-43.68288,0,-3
83,2017,5,6,16,48,32,-19.68855,-43.73027,0,3
565,2017,5,6,17,4,15,-19.76587,-43.6053,0,-3
65,2017,10,15,19,25,36,-19.94414,-44.00629,0,-3
71,2017,10,15,19,29,55,-19.88425,-43.8517,0,-3
235,2017,10,15,20,51,3,-20.03178,-44.6159,0,3
282,2017,9,28,22,41,19,-19.89854,-43.70393,0,-3
3344,2017,3,1,18,41,39,-19.49232,-44.6076,0,3
3428,2017,3,1,18,47,13,-19.52414,-44.54167,0,-3
3559,2017,3,1,18,54,26,-19.59576,-44.66016,0,-3
3624,2017,3,1,18,57,9,-19.69718,-44.64554,0,3
3992,2017,3,1,19,19,43,-19.59571,-44.48156,0,3
4353,2017,3,1,19,49,7,-19.72542,-44.36008,0,3
33941,2017,11,26,9,49,6,-20.15312,-44.02955,0,-3
15599,2017,1,20,16,21,42,-19.92023,-43.80725,0,3
17030,2017,1,20,16,32,8,-19.50646,-43.86812,0,3
31718,2017,1,20,18,31,3,-20.11726,-44.64621,0,3
43932,2017,1,20,0,13,34,-20.31697,-44.41909,0,3
537,2017,11,6,15,55,59,-20.23558,-43.77235,0,-3
900,2017,11,6,16,43,14,-19.51018,-44.32166,0,-3
1207,2017,11,6,17,12,19,-19.58924,-43.96269,0,-3
1237,2017,11,6,17,14,57,-19.60811,-43.97981,0,-3
1239,2017,11,6,17,14,59,-20.17928,-44.15385,0,-3
1331,2017,11,6,17,22,28,-19.60405,-43.97745,0,-3
1337,2017,11,6,17,22,35,-20.21383,-44.22502,0,-3
1537,2017,11,6,17,36,35,-20.19001,-44.12094,0,-3
1538,2017,11,6,17,36,35,-20.1889,-44.22481,0,-3
1558,2017,11,6,17,37,57,-20.22306,-44.12791,0,-3
1568,2017,11,6,17,38,38,-20.14893,-44.15923,0,-3
1583,2017,11,6,17,39,43,-20.26546,-44.23484,0,-3
1625,2017,11,6,17,42,44,-19.50955,-44.01154,0,-3
1891,2017,11,6,17,1,25,-20.26246,-43.75471,0,-3
1893,2017,11,6,17,1,25,-20.35901,-43.63717,0,-3
2066,2017,11,6,18,12,56,-19.52321,-44.08974,0,3
2156,2017,11,6,18,17,16,-19.80274,-43.9776,0,3
2264,2017,11,6,18,20,54,-19.7486,-44.29821,0,3
2435,2017,11,6,18,28,16,-19.69369,-44.35675,0,-3
2770,2017,11,6,18,43,48,-20.25551,-44.57608,0,-3
2904,2017,11,6,18,51,17,-19.94961,-44.58546,0,-3
2982,2017,11,6,18,54,9,-20.17099,-44.59513,0,3
3027,2017,11,6,18,57,2,-20.17243,-44.60297,0,3
3277,2017,11,6,19,13,18,-20.02175,-44.592,0,-3
3356,2017,11,6,19,19,32,-20.02423,-44.517,0,-3
3422,2017,11,6,19,24,19,-19.96965,-44.57194,0,3
3426,2017,11,6,19,24,33,-20.03594,-44.56873,0,-3
3454,2017,11,6,19,25,40,-20.06916,-44.4829,0,-3
3462,2017,11,6,19,25,8,-19.9194,-44.5496,0,-3
3465,2017,11,6,19,26,12,-20.01078,-44.46921,0,-3
3468,2017,11,6,19,26,30,-20.04207,-44.59973,0,3
3523,2017,11,6,19,29,31,-19.9752,-44.58913,0,3
3570,2017,11,6,19,32,49,-20.03565,-44.53279,0,-3
3597,2017,11,6,19,35,54,-19.99551,-44.54407,0,-3
3609,2017,11,6,19,36,34,-19.98565,-44.38235,0,-3
3615,2017,11,6,19,36,58,-19.96485,-44.52644,0,3
3625,2017,11,6,19,38,16,-19.97874,-44.55943,0,-3
3672,2017,11,6,19,41,57,-20.11038,-44.43789,0,-3
3677,2017,11,6,19,42,41,-19.86314,-44.33647,0,-3
3700,2017,11,6,19,44,42,-19.89825,-44.57147,0,-3
3707,2017,11,6,19,44,4,-19.88998,-44.56601,0,-3
3740,2017,11,6,19,48,18,-19.94722,-44.53402,0,-3
3809,2017,11,6,19,57,5,-19.82834,-44.47577,0,-3
3933,2017,11,6,19,5,7,-20.09539,-44.5532,0,-3
3982,2017,11,6,19,9,56,-20.05023,-44.48084,0,-3
3984,2017,11,6,19,9,7,-19.94224,-44.55221,0,-3
4400,2017,11,6,20,4,36,-19.80608,-44.3598,0,-3
4403,2017,11,6,20,4,9,-19.86795,-44.58051,0,-3
4410,2017,11,6,20,5,59,-19.88965,-44.44858,0,-3
4411,2017,11,6,20,5,59,-19.87984,-44.24905,0,-3
38,2017,10,23,17,42,44,-19.97427,-43.84534,0,-3
47,2017,10,23,17,47,17,-20.09734,-43.95662,0,-3
49,2017,10,23,17,48,36,-20.18485,-43.9104,0,-3
52,2017,10,23,17,49,7,-20.10127,-43.82022,0,3
54,2017,10,23,17,50,58,-20.00199,-43.94226,0,-3
56,2017,10,23,17,51,25,-20.03644,-44.11502,0,-3
58,2017,10,23,17,51,0,-19.94171,-43.97082,0,3
62,2017,10,23,17,54,1,-19.96183,-43.93826,0,-3
64,2017,10,23,17,55,45,-20.17286,-43.89888,0,-3
65,2017,10,23,17,55,4,-20.19873,-43.9689,0,-3
70,2017,10,23,17,58,14,-19.95059,-43.9933,0,-3
71,2017,10,23,17,58,26,-19.90298,-43.92382,0,-3
72,2017,10,23,17,58,41,-20.0853,-43.84486,0,-3
75,2017,10,23,17,59,51,-19.97058,-43.88845,0,-3
76,2017,10,23,17,1,12,-20.35943,-43.67714,0,-3
83,2017,10,23,18,10,7,-19.92719,-43.89285,0,-3
85,2017,10,23,18,11,42,-20.13143,-43.92408,0,-3
87,2017,10,23,18,12,30,-19.8996,-43.85737,0,-3
92,2017,10,23,18,13,41,-20.1011,-43.79382,0,-3
93,2017,10,23,18,14,59,-19.88361,-43.85207,0,-3
95,2017,10,23,18,14,2,-19.86989,-44.07753,0,-3
99,2017,10,23,18,15,3,-20.13661,-43.93341,0,-3
100,2017,10,23,18,16,18,-19.87544,-43.91951,0,-3
104,2017,10,23,18,17,31,-20.08728,-43.93425,0,-3
105,2017,10,23,18,17,34,-19.88521,-43.87638,0,-3
106,2017,10,23,18,17,5,-19.88856,-43.81572,0,-3
109,2017,10,23,18,19,17,-19.99933,-43.69464,0,3
116,2017,10,23,18,21,57,-20.01909,-43.92582,0,-3
118,2017,10,23,18,21,5,-19.84548,-44.04968,0,-3
123,2017,10,23,18,22,36,-20.11573,-43.68899,0,-3
132,2017,10,23,18,26,59,-19.98413,-43.96015,0,-3
133,2017,10,23,18,26,9,-20.0111,-43.8046,0,-3
139,2017,10,23,18,30,20,-19.90595,-43.79175,0,-3
147,2017,10,23,18,33,18,-20.01175,-43.96343,0,-3
156,2017,10,23,18,37,24,-19.9796,-43.88025,0,-3
173,2017,10,23,18,43,16,-20.00176,-43.78166,0,-3
174,2017,10,23,18,43,45,-19.49978,-43.63736,0,-3
176,2017,10,23,18,43,2,-19.52551,-43.67202,0,-3
178,2017,10,23,18,45,38,-19.98094,-43.94368,0,-3
180,2017,10,23,18,47,18,-20.0834,-43.72723,0,-3
182,2017,10,23,18,47,0,-19.87369,-43.87259,0,-3
184,2017,10,23,18,48,48,-20.00727,-43.8588,0,-3
197,2017,10,23,18,54,7,-19.98071,-43.86611,0,-3
201,2017,10,23,18,57,55,-19.50278,-43.7886,0,-3
207,2017,10,23,18,1,35,-19.94308,-43.94885,0,-3
208,2017,10,23,18,1,40,-20.02178,-44.01778,0,-3
209,2017,10,23,18,1,4,-20.02942,-43.93236,0,-3
210,2017,10,23,18,2,25,-20.08146,-43.87178,0,-3
222,2017,10,23,18,6,44,-20.0615,-43.95227,0,-3
225,2017,10,23,18,8,33,-19.8611,-43.97746,0,-3
227,2017,10,23,18,8,42,-19.99238,-44.14182,0,3
231,2017,10,23,18,9,57,-19.97679,-43.86431,0,-3
233,2017,10,23,19,10,6,-19.98725,-43.93647,0,-3
235,2017,10,23,19,12,32,-19.51728,-43.70024,0,-3
238,2017,10,23,19,12,51,-20.13292,-43.56817,0,3
239,2017,10,23,19,13,35,-19.57395,-43.59679,0,-3
241,2017,10,23,19,15,52,-20.07667,-43.5936,0,3
242,2017,10,23,19,16,52,-19.57291,-43.57787,0,3
245,2017,10,23,19,22,47,-20.02626,-43.90929,0,-3
249,2017,10,23,19,25,57,-20.15245,-43.60529,0,-3
252,2017,10,23,19,30,3,-19.59094,-43.59282,0,3
254,2017,10,23,19,31,0,-19.50784,-43.86903,0,-3
257,2017,10,23,19,33,35,-19.52318,-43.71452,0,-3
267,2017,10,23,19,40,23,-19.81802,-43.59671,0,-3
268,2017,10,23,19,42,10,-19.54798,-43.86449,0,-3
269,2017,10,23,19,42,11,-19.56964,-43.67289,0,-3
285,2017,10,23,19,51,37,-20.27432,-43.92068,0,3
290,2017,10,23,19,53,24,-19.78572,-43.64937,0,3
291,2017,10,23,19,53,31,-19.71977,-43.75146,0,-3
294,2017,10,23,19,54,26,-19.84566,-43.63397,0,3
299,2017,10,23,19,55,53,-19.80993,-43.72662,0,-3
304,2017,10,23,19,56,0,-19.81514,-43.63967,0,3
309,2017,10,23,19,57,7,-19.60746,-43.68113,0,-3
311,2017,10,23,19,59,17,-19.78076,-43.66203,0,3
312,2017,10,23,19,59,22,-19.5983,-43.6661,0,-3
313,2017,10,23,19,59,22,-19.5724,-43.86378,0,-3
314,2017,10,23,19,59,48,-19.69793,-43.82211,0,3
317,2017,10,23,19,0,21,-20.06372,-43.85666,0,-3
325,2017,10,23,19,8,39,-19.95872,-43.89718,0,3
328,2017,10,23,19,9,7,-19.52164,-43.68472,0,-3
336,2017,10,23,20,11,50,-19.74264,-43.75311,0,-3
339,2017,10,23,20,11,6,-19.68379,-43.85378,0,-3
356,2017,10,23,20,13,52,-19.85216,-43.62003,0,3
367,2017,10,23,20,15,46,-19.72575,-43.65669,0,-3
387,2017,10,23,20,19,12,-19.75772,-43.66768,0,-3
418,2017,10,23,20,23,22,-19.63993,-43.74535,0,-3
471,2017,10,23,20,38,8,-19.73366,-43.80481,0,-3
479,2017,10,23,20,41,19,-19.65441,-43.60006,0,-3
499,2017,10,23,20,46,0,-19.78036,-43.62413,0,-3
569,2017,10,23,20,0,30,-19.85768,-43.60763,0,-3
577,2017,10,23,20,3,45,-19.7392,-43.69773,0,-3
581,2017,10,23,20,5,10,-19.71618,-43.73688,0,3
587,2017,10,23,20,5,56,-19.73982,-43.66358,0,-3
602,2017,10,23,20,8,22,-19.76201,-43.70166,0,-3
604,2017,10,23,20,8,35,-19.83939,-43.5712,0,3
743,2017,10,23,21,5,19,-19.59179,-43.57163,0,-3
1485,2017,12,6,16,56,51,-20.3095,-44.44135,0,-3
4172,2017,12,6,18,53,42,-20.06778,-44.51959,0,-3
4669,2017,12,6,19,22,48,-20.1309,-44.38036,0,-3
4688,2017,12,6,19,24,2,-20.10155,-44.35713,0,-3
5059,2017,12,6,19,51,27,-20.14174,-44.57867,0,-3
5156,2017,12,6,19,57,7,-19.94363,-44.21078,0,-3
5234,2017,12,6,19,3,16,-19.64605,-44.27987,0,-3
5391,2017,12,6,20,12,19,-19.99911,-44.24083,0,-3
5404,2017,12,6,20,13,28,-20.07998,-44.36095,0,-3
6872,2017,12,6,0,44,22,-19.79046,-43.57659,0,-3
253,2017,11,17,13,48,27,-20.36984,-43.95603,0,-3
305,2017,11,17,13,55,2,-20.30803,-43.8395,0,3
1078,2017,11,17,14,8,55,-20.3647,-43.81445,0,-3
1819,2017,11,17,15,32,23,-20.22003,-43.7835,0,3
2075,2017,11,17,15,39,5,-20.19283,-43.80305,0,-3
2285,2017,11,17,15,46,31,-20.23623,-43.77053,0,3
2288,2017,11,17,15,46,32,-20.21642,-43.82467,0,-3
2583,2017,11,17,15,53,39,-20.12587,-43.59432,0,-3
2584,2017,11,17,15,53,39,-20.02066,-43.77262,0,-3
2633,2017,11,17,15,54,20,-20.20036,-43.65607,0,-3
2690,2017,11,17,15,55,30,-20.16451,-43.59623,0,-3
2691,2017,11,17,15,55,30,-20.12088,-43.84519,0,-3
2715,2017,11,17,15,55,51,-20.22944,-43.69101,0,3
2779,2017,11,17,15,57,13,-20.20452,-43.67863,0,3
2843,2017,11,17,15,58,27,-20.21357,-43.60192,0,3
3605,2017,11,17,16,17,30,-20.23676,-43.75389,0,3
4463,2017,11,17,16,33,12,-20.33509,-43.58502,0,-3
4816,2017,11,17,16,39,21,-20.24456,-43.5912,0,-3
4856,2017,11,17,16,39,58,-20.33568,-43.62977,0,3
4876,2017,11,17,16,40,15,-20.31952,-43.71119,0,3
4991,2017,11,17,16,42,12,-20.15953,-43.62221,0,-3
5982,2017,11,17,16,1,47,-20.20283,-43.63255,0,3
6067,2017,11,17,16,3,18,-20.34737,-43.72194,0,-3
6072,2017,11,17,16,3,18,-20.13405,-43.56544,0,-3
8395,2017,11,17,17,5,23,-20.05863,-43.68086,0,3
10348,2017,11,17,18,6,39,-19.69598,-43.91465,0,3
10617,2017,11,17,19,16,15,-20.12647,-43.81187,0,-3
11712,2017,11,17,19,9,6,-19.72112,-43.61995,0,-3
1893,2017,11,20,15,33,50,-20.37807,-44.20392,0,-3
7537,2017,11,20,17,42,27,-20.19977,-43.97905,0,-3
9401,2017,11,20,18,15,46,-20.19014,-43.82502,0,3
10350,2017,11,20,18,28,40,-20.10094,-43.87802,0,3
10416,2017,11,20,18,29,30,-19.80311,-44.48388,0,3
10465,2017,11,20,18,30,18,-19.9768,-44.07748,0,3
11240,2017,11,20,18,40,9,-20.17268,-43.67408,0,-3
11328,2017,11,20,18,42,55,-19.64888,-44.4537,0,-3
12747,2017,11,20,18,6,13,-20.31001,-43.60887,0,-3
13582,2017,11,20,19,18,37,-20.14499,-44.57868,0,3
16455,2017,11,20,19,3,31,-19.96527,-43.94385,0,3
16599,2017,11,20,19,5,15,-19.52539,-43.76602,0,3
17342,2017,11,20,20,17,53,-19.60587,-44.17256,0,3
17439,2017,11,20,20,19,35,-19.51144,-44.00357,0,3
17815,2017,11,20,20,26,31,-19.68518,-43.69718,0,3
18024,2017,11,20,20,31,36,-19.69552,-44.1561,0,3
18056,2017,11,20,20,32,13,-19.5184,-44.3219,0,-3
18070,2017,11,20,20,32,21,-19.59076,-44.29455,0,-3
18306,2017,11,20,20,37,43,-19.51893,-44.44696,0,3
18315,2017,11,20,20,37,51,-19.59945,-44.03913,0,3
18316,2017,11,20,20,37,51,-19.55673,-44.22242,0,3
18432,2017,11,20,20,39,5,-20.34718,-43.65757,0,-3
18438,2017,11,20,20,40,11,-20.32507,-43.56327,0,-3
18456,2017,11,20,20,40,31,-19.6166,-44.18603,0,-3
18612,2017,11,20,20,43,18,-19.68845,-44.23768,0,3
18624,2017,11,20,20,43,27,-19.99438,-43.82365,0,-3
18640,2017,11,20,20,43,54,-19.61467,-44.27776,0,3
18686,2017,11,20,20,44,51,-19.62726,-44.19356,0,-3
18713,2017,11,20,20,45,23,-19.51657,-44.12226,0,3
18732,2017,11,20,20,45,44,-19.55611,-44.31578,0,3
18768,2017,11,20,20,46,29,-20.33394,-43.56929,0,-3
18825,2017,11,20,20,48,21,-20.28512,-43.57855,0,-3
18876,2017,11,20,20,49,52,-19.74532,-44.24029,0,-3
18877,2017,11,20,20,49,56,-19.50756,-44.18481,0,3
18914,2017,11,20,20,50,57,-19.51354,-44.23632,0,-3
19001,2017,11,20,20,53,47,-20.29073,-43.58199,0,-3
19065,2017,11,20,20,55,44,-19.60908,-44.12908,0,-3
19103,2017,11,20,20,56,59,-20.28344,-43.56753,0,-3
19162,2017,11,20,20,58,33,-20.29865,-43.58993,0,-3
19799,2017,11,20,21,12,40,-20.34443,-43.57088,0,-3
19853,2017,11,20,21,13,53,-19.93333,-43.85768,0,3
19943,2017,11,20,21,15,52,-20.28766,-43.59389,0,3
19969,2017,11,20,21,16,18,-19.61798,-44.03489,0,3
20082,2017,11,20,21,18,7,-19.62873,-44.02344,0,-3
20136,2017,11,20,21,20,43,-19.66074,-44.14732,0,-3
20187,2017,11,20,21,21,6,-20.29795,-43.58164,0,-3
20212,2017,11,20,21,22,40,-20.32469,-43.58397,0,-3
20331,2017,11,20,21,25,25,-19.58114,-43.99078,0,3
20481,2017,11,20,21,28,30,-19.62075,-43.95299,0,3
20523,2017,11,20,21,29,23,-19.61423,-44.04934,0,-3
20633,2017,11,20,21,33,31,-19.66247,-44.10729,0,3
20894,2017,11,20,21,41,51,-19.8843,-44.01619,0,-3
21032,2017,11,20,21,48,19,-19.88117,-43.98757,0,-3
21065,2017,11,20,21,48,56,-20.01622,-43.89687,0,-3
21087,2017,11,20,21,50,11,-20.00963,-43.91844,0,-3
21119,2017,11,20,21,51,29,-20.00171,-44.01901,0,-3
21162,2017,11,20,21,52,58,-19.7431,-43.65365,0,3
21169,2017,11,20,21,53,14,-20.03039,-44.06607,0,-3
21327,2017,11,20,21,59,1,-19.79475,-43.76456,0,-3
21381,2017,11,20,21,1,45,-19.60879,-44.1672,0,-3
21419,2017,11,20,21,2,50,-19.64359,-43.8447,0,3
21475,2017,11,20,21,4,0,-19.70794,-44.1459,0,3
21508,2017,11,20,21,5,55,-20.2144,-43.57185,0,-3
21566,2017,11,20,21,7,27,-20.32172,-43.61439,0,-3
21603,2017,11,20,21,8,47,-19.56406,-44.08799,0,3
21658,2017,11,20,22,10,28,-19.76581,-44.61642,0,3
21693,2017,11,20,22,12,19,-19.88198,-44.56659,0,-3
21694,2017,11,20,22,12,19,-19.88526,-44.5519,0,-3
21754,2017,11,20,22,15,2,-19.85389,-43.75623,0,3
21790,2017,11,20,22,17,40,-19.78319,-43.60568,0,-3
21815,2017,11,20,22,18,49,-19.94499,-44.45275,0,3
21898,2017,11,20,22,23,26,-20.00213,-43.71707,0,3
21914,2017,11,20,22,24,37,-20.15624,-43.78046,0,-3
21921,2017,11,20,22,25,21,-19.86211,-44.48421,0,3
21928,2017,11,20,22,25,55,-20.27584,-43.65924,0,-3
22003,2017,11,20,22,30,51,-19.73412,-44.48515,0,3
22042,2017,11,20,22,33,7,-20.04057,-43.8937,0,3
22063,2017,11,20,22,35,19,-20.09274,-43.94245,0,-3
22080,2017,11,20,22,36,47,-20.12226,-43.74078,0,-3
22082,2017,11,20,22,36,2,-20.16802,-43.85786,0,-3
22113,2017,11,20,22,38,40,-20.13331,-43.76105,0,-3
22143,2017,11,20,22,39,2,-19.87408,-43.57682,0,-3
22170,2017,11,20,22,41,41,-20.21951,-43.79612,0,3
22174,2017,11,20,22,41,8,-20.17598,-43.73291,0,-3
22175,2017,11,20,22,42,10,-20.13922,-43.89882,0,-3
22200,2017,11,20,22,42,9,-20.17309,-43.82585,0,-3
22201,2017,11,20,22,43,18,-20.15767,-43.75655,0,-3
22214,2017,11,20,22,43,48,-19.95465,-44.17397,0,-3
22217,2017,11,20,22,43,48,-20.14058,-43.96703,0,-3
22242,2017,11,20,22,45,21,-20.13424,-43.86817,0,-3
22264,2017,11,20,22,46,35,-20.23029,-43.74752,0,-3
22303,2017,11,20,22,48,23,-20.23863,-43.90018,0,-3
22306,2017,11,20,22,48,46,-20.16905,-43.69694,0,-3
22311,2017,11,20,22,49,19,-20.17399,-43.75159,0,-3
22320,2017,11,20,22,49,40,-20.17505,-43.7758,0,-3
22321,2017,11,20,22,49,40,-20.12836,-43.93922,0,-3
22335,2017,11,20,22,50,14,-20.2182,-43.89032,0,-3
22343,2017,11,20,22,50,46,-20.17832,-43.98264,0,-3
22346,2017,11,20,22,50,6,-20.16939,-43.69538,0,3
22347,2017,11,20,22,51,10,-20.06918,-43.83179,0,-3
22348,2017,11,20,22,51,10,-20.15871,-43.70811,0,-3
22355,2017,11,20,22,51,46,-20.25397,-44.09057,0,-3
22372,2017,11,20,22,52,35,-20.16465,-43.90112,0,-3
22383,2017,11,20,22,53,20,-20.15886,-43.95528,0,-3
22384,2017,11,20,22,53,20,-20.20828,-43.68872,0,-3
22388,2017,11,20,22,53,48,-20.26598,-43.58833,0,3
22398,2017,11,20,22,54,5,-20.21136,-43.85566,0,3
22400,2017,11,20,22,55,11,-20.17178,-43.77446,0,3
22418,2017,11,20,22,56,2,-20.19115,-43.63474,0,3
22420,2017,11,20,22,56,7,-20.2555,-43.63182,0,-3
22427,2017,11,20,22,57,52,-20.14505,-43.7701,0,3
22436,2017,11,20,22,58,39,-19.9939,-44.34913,0,3
22588,2017,11,20,22,6,34,-20.13031,-43.88166,0,-3
22613,2017,11,20,22,7,45,-20.04106,-43.99705,0,-3
22646,2017,11,20,22,9,15,-20.10675,-44.03435,0,-3
22676,2017,11,20,23,11,16,-20.18468,-43.9971,0,-3
22699,2017,11,20,23,13,2,-20.22962,-43.64023,0,3
22741,2017,11,20,23,17,3,-20.33849,-44.16818,0,-3
22862,2017,11,20,23,30,40,-20.27479,-44.18266,0,3
22872,2017,11,20,23,31,53,-20.36007,-44.34119,0,3
22912,2017,11,20,23,36,26,-20.15156,-44.0234,0,3
22934,2017,11,20,23,38,32,-20.19818,-44.0898,0,-3
23077,2017,11,20,23,56,36,-20.16847,-44.08224,0,-3
23078,2017,11,20,23,56,36,-20.18189,-43.96912,0,-3
23089,2017,11,20,23,58,56,-20.35359,-44.06123,0,-3
23110,2017,11,20,23,1,12,-20.12363,-44.1902,0,-3
23139,2017,11,20,23,4,24,-20.14792,-43.59544,0,-3
23146,2017,11,20,23,5,27,-20.27479,-44.259,0,-3
23403,2017,11,20,3,29,13,-19.4996,-44.04982,0,3
23412,2017,11,20,3,35,48,-20.00616,-43.81549,0,3
23419,2017,11,20,3,41,57,-19.58797,-43.63903,0,-3
23423,2017,11,20,3,46,24,-19.61147,-43.61653,0,3
23424,2017,11,20,3,46,24,-19.49959,-43.93688,0,-3
23446,2017,11,20,4,11,47,-19.70971,-43.90753,0,-3
23449,2017,11,20,4,11,6,-19.72993,-43.749,0,-3
23451,2017,11,20,4,14,59,-19.81935,-43.60939,0,3
23454,2017,11,20,4,19,12,-20.05427,-43.7833,0,-3
23456,2017,11,20,4,19,29,-19.90158,-43.78026,0,-3
23475,2017,11,20,4,9,11,-20.00783,-43.75645,0,3
23540,2017,11,20,9,9,39,-19.79453,-43.56028,0,-3
959,2017,2,28,16,14,43,-20.21386,-44.32922,0,-3
2548,2017,2,28,16,47,42,-20.29583,-43.74715,0,-3
2762,2017,2,28,16,51,42,-20.31434,-43.70076,0,-3
2870,2017,2,28,16,53,39,-20.29732,-43.83969,0,-3
2999,2017,2,28,16,55,42,-20.31955,-43.65648,0,-3
3289,2017,2,28,16,4,8,-20.09221,-44.34609,0,-3
3295,2017,2,28,16,5,22,-20.17997,-44.29895,0,-3
3351,2017,2,28,16,9,7,-20.1627,-44.28821,0,-3
3688,2017,2,28,17,16,10,-20.37663,-43.60201,0,-3
4162,2017,2,28,17,22,38,-19.57714,-44.44617,0,-3
8115,2017,2,28,18,33,5,-19.54657,-43.60273,0,3
10660,2017,2,28,19,31,44,-19.79092,-43.78078,0,-3
15969,2017,2,28,20,44,13,-20.00426,-43.98914,0,-3
16104,2017,2,28,20,45,55,-20.06485,-43.75948,0,-3
16958,2017,2,28,20,55,34,-20.06697,-43.83816,0,-3
58,2017,1,3,15,14,34,-20.372,-43.86099,0,-3
74,2017,1,3,15,16,51,-20.3606,-43.88522,0,-3
77,2017,1,3,15,17,20,-20.34975,-43.91439,0,-3
114,2017,1,3,15,23,46,-20.36207,-44.02391,0,-3
135,2017,1,3,15,28,33,-20.37838,-43.90849,0,3
203,2017,1,3,15,40,19,-20.35081,-43.89471,0,-3
271,2017,1,3,15,48,54,-20.32896,-43.90111,0,3
279,2017,1,3,15,49,39,-20.35291,-43.89979,0,3
291,2017,1,3,15,50,6,-20.33212,-43.98154,0,3
1119,2017,1,3,16,44,4,-20.32442,-43.67697,0,-3
1859,2017,1,3,17,13,43,-20.38566,-44.09786,0,-3
1860,2017,1,3,17,13,43,-20.35658,-43.77199,0,-3
3827,2017,1,3,17,3,48,-20.3591,-43.95156,0,-3
3997,2017,1,3,17,8,46,-20.3891,-44.10965,0,-3
12601,2017,1,15,22,2,20,-19.59273,-44.56376,0,3
13337,2017,1,15,0,11,51,-19.63833,-43.84295,0,-3
13351,2017,1,15,0,12,1,-19.68681,-43.57502,0,3
13356,2017,1,15,0,12,4,-19.89374,-44.01909,0,3
13379,2017,1,15,0,14,22,-19.55789,-43.89458,0,-3
13401,2017,1,15,0,16,15,-19.72572,-44.32379,0,-3
13403,2017,1,15,0,16,16,-19.5902,-43.72585,0,-3
13414,2017,1,15,0,16,46,-19.83026,-43.80218,0,3
13417,2017,1,15,0,16,6,-19.98797,-44.40867,0,-3
13419,2017,1,15,0,17,13,-19.57012,-43.66542,0,-3
13433,2017,1,15,0,17,55,-19.86669,-43.98016,0,-3
13441,2017,1,15,0,18,46,-19.58977,-43.93336,0,-3
13471,2017,1,15,0,20,2,-19.50348,-43.71889,0,-3
13552,2017,1,15,0,26,11,-19.81784,-43.95227,0,-3
13589,2017,1,15,0,28,33,-19.5707,-43.64556,0,-3
13658,2017,1,15,0,31,4,-19.56215,-43.88264,0,-3
13725,2017,1,15,0,36,15,-19.68875,-43.61354,0,-3
13804,2017,1,15,0,40,4,-19.57053,-43.92383,0,-3
13826,2017,1,15,0,42,29,-20.00563,-43.61794,0,3
13890,2017,1,15,0,46,26,-19.99882,-43.69247,0,3
13915,2017,1,15,0,48,57,-19.99712,-43.60215,0,-3
13969,2017,1,15,0,52,52,-20.05556,-43.60824,0,-3
14015,2017,1,15,0,56,33,-19.90268,-43.81707,0,-3
14128,2017,1,15,0,3,38,-19.77094,-43.73538,0,3
14164,2017,1,15,0,6,34,-19.99994,-43.72115,0,-3
14174,2017,1,15,0,6,43,-19.65543,-43.72548,0,3
14243,2017,1,15,1,10,24,-20.02141,-43.61776,0,-3
14306,2017,1,15,1,17,8,-20.03308,-44.33461,0,-3
14307,2017,1,15,1,18,16,-19.59089,-43.79693,0,-3
14353,2017,1,15,1,26,55,-20.05168,-43.59081,0,-3
14551,2017,1,15,1,1,2,-19.99448,-43.64825,0,3
14567,2017,1,15,1,4,52,-20.03847,-43.59797,0,-3
14598,2017,1,15,1,8,19,-19.91679,-43.83548,0,-3
14700,2017,1,15,2,38,43,-20.22494,-44.02937,0,3
14914,2017,1,15,3,8,53,-20.31123,-43.93347,0,3
14929,2017,1,15,4,26,46,-19.70016,-44.00251,0,3
14946,2017,1,15,4,39,4,-19.5665,-44.42961,0,3
14948,2017,1,15,4,41,7,-19.70701,-43.89827,0,3
14980,2017,1,15,4,4,54,-19.52439,-44.4654,0,-3
15003,2017,1,15,5,22,55,-19.69835,-44.33896,0,-3
15031,2017,1,15,5,50,44,-20.07108,-44.31229,0,3
3666,2017,11,30,15,30,11,-19.62059,-44.33704,0,3
4309,2017,11,30,16,35,11,-19.63912,-44.62298,0,-3
4310,2017,11,30,16,35,11,-19.65112,-44.64452,0,-3
4871,2017,11,30,16,6,13,-19.72834,-44.59676,0,-3
5132,2017,11,30,17,17,10,-20.0464,-44.31919,0,-3
5174,2017,11,30,17,18,29,-20.11548,-44.32199,0,-3
5249,2017,11,30,17,20,51,-20.10125,-44.48557,0,-3
5288,2017,11,30,17,22,11,-20.09584,-44.36172,0,-3
5353,2017,11,30,17,24,19,-20.14185,-44.29087,0,-3
